Estado	Q_RL	Q_Emp	Recompensas
(454, True)	{0: 0.197337073345408, 1: 1.4362002247923942, 2: 0.09208000000000001, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(454, False)	{0: 0.197337073345408, 1: 1.4362002247923942, 2: 0.09208000000000001, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(264, True)	{0: 0.079666294528, 1: 0.07899932800000001, 2: 0.07826928070900116, 3: 0.0798612690048}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(264, False)	{0: 0.079666294528, 1: 0.07899932800000001, 2: 0.07826928070900116, 3: 0.0798612690048}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(274, True)	{0: 0.08246659200000002, 1: 0.08154476160000002, 2: 0.07868721053184, 3: 0.08020227148800002}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(274, False)	{0: 0.08246659200000002, 1: 0.08154476160000002, 2: 0.07868721053184, 3: 0.08020227148800002}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(284, True)	{0: 0.08275228800000001, 1: 0.08516512000000001, 2: 0.08326144576000001, 3: 0.08324278336}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(284, False)	{0: 0.08275228800000001, 1: 0.08516512000000001, 2: 0.08326144576000001, 3: 0.08324278336}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(184, True)	{0: 0.0827336256, 1: 0.08098281600000001, 2: 0.07884046337280001, 3: 0.08078415936000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(184, False)	{0: 0.0827336256, 1: 0.08098281600000001, 2: 0.07884046337280001, 3: 0.08078415936000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(194, True)	{0: 0.08283523200000001, 1: 0.08414905600000001, 2: 0.08033032193280001, 3: 0.08078415936000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(194, False)	{0: 0.08283523200000001, 1: 0.08414905600000001, 2: 0.08033032193280001, 3: 0.08078415936000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(204, True)	{0: 0.08272775549440001, 1: 0.08189054016000001, 2: 0.08078415936000001, 3: 0.084473632}	{0: 4.954196310386875, 1: 5.044394119358453, 2: 4.700439718141092, 3: 4.584962500721156}	True
(204, False)	{0: 0.08272775549440001, 1: 0.08189054016000001, 2: 0.08078415936000001, 3: 0.084473632}	{0: 4.954196310386875, 1: 5.044394119358453, 2: 4.700439718141092, 3: 4.584962500721156}	False
(214, True)	{0: 0.07861056371200002, 1: 0.07787658880000001, 2: 0.07657161446400002, 3: 0.0765703782528}	{0: 0.0, 1: 0.0, 2: 4.247927513443585, 3: 0.0}	True
(214, False)	{0: 0.07861056371200002, 1: 0.07787658880000001, 2: 0.07657161446400002, 3: 0.0765703782528}	{0: 0.0, 1: 0.0, 2: 4.247927513443585, 3: 0.0}	False
(314, True)	{0: 0.07999590016000001, 1: 0.07924337920000002, 2: 0.07892789824000002, 3: 0.08027276928000002}	{0: 0.0, 1: 0.0, 2: 4.459431618637297, 3: 0.0}	True
(314, False)	{0: 0.07999590016000001, 1: 0.07924337920000002, 2: 0.07892789824000002, 3: 0.08027276928000002}	{0: 0.0, 1: 0.0, 2: 4.459431618637297, 3: 0.0}	False
(414, True)	{0: 0.08340057600000002, 1: 0.081750048, 2: 0.084473632, 3: 0.08127726720000002}	{0: 0.0, 1: 0.0, 2: 4.584962500721156, 3: 0.0}	True
(414, False)	{0: 0.08340057600000002, 1: 0.081750048, 2: 0.084473632, 3: 0.08127726720000002}	{0: 0.0, 1: 0.0, 2: 4.584962500721156, 3: 0.0}	False
(404, True)	{0: 0.08823840000000001, 1: 0.08894400000000001, 2: 0.08823840000000001, 3: 0.08698243200000001}	{0: 5.321928094887363, 1: 5.321928094887363, 2: 5.044394119358453, 3: 5.044394119358453}	True
(404, False)	{0: 0.08823840000000001, 1: 0.08894400000000001, 2: 0.08823840000000001, 3: 0.08698243200000001}	{0: 5.321928094887363, 1: 5.321928094887363, 2: 5.044394119358453, 3: 5.044394119358453}	False
(514, True)	{0: 0.08747200000000001, 1: 0.08473024000000001, 2: 0.08823840000000001, 3: 0.08780352000000001}	{0: 0.0, 1: 0.0, 2: 4.700439718141092, 3: 0.0}	True
(514, False)	{0: 0.08747200000000001, 1: 0.08473024000000001, 2: 0.08823840000000001, 3: 0.08780352000000001}	{0: 0.0, 1: 0.0, 2: 4.700439718141092, 3: 0.0}	False
(614, True)	{0: 0.08701120000000001, 1: 0.08836800000000002, 2: 0.08823840000000001, 3: 0.08823840000000001}	{0: 0.0, 1: 0.0, 2: 4.700439718141092, 3: 0.0}	True
(614, False)	{0: 0.08701120000000001, 1: 0.08836800000000002, 2: 0.08823840000000001, 3: 0.08823840000000001}	{0: 0.0, 1: 0.0, 2: 4.700439718141092, 3: 0.0}	False
(714, True)	{0: 0.09038636273735738, 1: 0.08836800000000002, 2: 0.08894400000000001, 3: 0.08823840000000001}	{0: 0.0, 1: 0.0, 2: 5.169925001442312, 3: 0.0}	True
(714, False)	{0: 0.09038636273735738, 1: 0.08836800000000002, 2: 0.08894400000000001, 3: 0.08823840000000001}	{0: 0.0, 1: 0.0, 2: 5.169925001442312, 3: 0.0}	False
(704, True)	{0: 0.09202755346346654, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09137440000000001}	{0: 5.426264754702098, 1: 5.20945336562895, 2: 4.700439718141092, 3: 5.0}	True
(704, False)	{0: 0.09202755346346654, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09137440000000001}	{0: 5.426264754702098, 1: 5.20945336562895, 2: 4.700439718141092, 3: 5.0}	False
(804, True)	{0: 0.09208000000000001, 1: 0.091504, 2: 0.08894400000000001, 3: 0.09123777153280001}	{0: 5.044394119358453, 1: 5.044394119358453, 2: 5.044394119358453, 3: 5.321928094887363}	True
(804, False)	{0: 0.09208000000000001, 1: 0.091504, 2: 0.08894400000000001, 3: 0.09123777153280001}	{0: 5.044394119358453, 1: 5.044394119358453, 2: 5.044394119358453, 3: 5.321928094887363}	False
(794, True)	{0: 0.09092800000000001, 1: 0.08939040000000001, 2: 0.08823840000000001, 3: 0.08823840000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(794, False)	{0: 0.09092800000000001, 1: 0.08939040000000001, 2: 0.08823840000000001, 3: 0.08823840000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(894, True)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.0907984}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(894, False)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.0907984}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(904, True)	{0: 0.08836800000000002, 1: 0.08823840000000001, 2: 0.09208000000000001, 3: 0.0919504}	{0: 5.169925001442312, 1: 4.857980995127572, 2: 4.459431618637297, 3: 5.20945336562895}	True
(904, False)	{0: 0.08836800000000002, 1: 0.08823840000000001, 2: 0.09208000000000001, 3: 0.0919504}	{0: 5.169925001442312, 1: 4.857980995127572, 2: 4.459431618637297, 3: 5.20945336562895}	False
(914, True)	{0: 0.08966400000000001, 1: 0.09208000000000001, 2: 0.08881440000000002, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 4.459431618637297, 3: 0.0}	True
(914, False)	{0: 0.08966400000000001, 1: 0.09208000000000001, 2: 0.08881440000000002, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 4.459431618637297, 3: 0.0}	False
(1014, True)	{0: 0.08823840000000001, 1: 0.08836800000000002, 2: 0.08823840000000001, 3: 0.08823840000000001}	{0: 0.0, 1: 0.0, 2: 4.247927513443585, 3: 0.0}	True
(1014, False)	{0: 0.08823840000000001, 1: 0.08836800000000002, 2: 0.08823840000000001, 3: 0.08823840000000001}	{0: 0.0, 1: 0.0, 2: 4.247927513443585, 3: 0.0}	False
(1114, True)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.08894400000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 4.0, 3: 0.0}	True
(1114, False)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.08894400000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 4.0, 3: 0.0}	False
(1214, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	True
(1214, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	False
(1204, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.584962500721156}	True
(1204, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 0.0, 3: 4.584962500721156}	False
(1104, True)	{0: 0.08881440000000002, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09280000000000001}	{0: 4.700439718141092, 1: 4.247927513443585, 2: 4.0, 3: 4.857980995127572}	True
(1104, False)	{0: 0.08881440000000002, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09280000000000001}	{0: 4.700439718141092, 1: 4.247927513443585, 2: 4.0, 3: 4.857980995127572}	False
(1194, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1194, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1094, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1094, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1004, True)	{0: 0.08823840000000001, 1: 0.091504, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.954196310386875, 1: 4.247927513443585, 2: 4.700439718141092, 3: 4.700439718141092}	True
(1004, False)	{0: 0.08823840000000001, 1: 0.091504, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 4.954196310386875, 1: 4.247927513443585, 2: 4.700439718141092, 3: 4.700439718141092}	False
(814, True)	{0: 1.102588881491818, 1: 0.09208000000000001, 2: 0.08939040000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 4.584962500721156, 3: 0.0}	True
(814, False)	{0: 1.102588881491818, 1: 0.09208000000000001, 2: 0.08939040000000001, 3: 0.09208000000000001}	{0: 0.0, 1: 0.0, 2: 4.584962500721156, 3: 0.0}	False
(1184, True)	{0: 0.09280000000000001, 1: 0.09280000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1184, False)	{0: 0.09280000000000001, 1: 0.09280000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1174, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1174, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1084, True)	{0: 0.09208000000000001, 1: 0.09528, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1084, False)	{0: 0.09208000000000001, 1: 0.09528, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(994, True)	{0: 0.09208000000000001, 1: 0.09528, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(994, False)	{0: 0.09208000000000001, 1: 0.09528, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(984, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(984, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(884, True)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(884, False)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(234, True)	{0: 0.07213047892120578, 1: 0.07440814456883202, 2: 0.07426654660633601, 3: 0.07451968911590401}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(234, False)	{0: 0.07213047892120578, 1: 0.07440814456883202, 2: 0.07426654660633601, 3: 0.07451968911590401}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(164, True)	{0: 0.07745428608, 1: 0.07802543987200002, 2: 0.07857297830400001, 3: 0.07716847617280001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(164, False)	{0: 0.07745428608, 1: 0.07802543987200002, 2: 0.07857297830400001, 3: 0.07716847617280001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(174, True)	{0: 0.07987779136, 1: 0.07732131060966402, 2: 0.07921053196800001, 3: 0.07716847617280001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(174, False)	{0: 0.07987779136, 1: 0.07732131060966402, 2: 0.07921053196800001, 3: 0.07716847617280001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(294, True)	{0: 0.08516512000000001, 1: 0.08506144, 2: 0.08434916416, 3: 0.08373635200000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(294, False)	{0: 0.08516512000000001, 1: 0.08506144, 2: 0.08434916416, 3: 0.08373635200000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(304, True)	{0: 0.08270065676800001, 1: 0.085602592, 2: 0.084473632, 3: 0.08324278336}	{0: 5.169925001442312, 1: 5.20945336562895, 2: 4.906890595608519, 3: 4.857980995127572}	True
(304, False)	{0: 0.08270065676800001, 1: 0.085602592, 2: 0.084473632, 3: 0.08324278336}	{0: 5.169925001442312, 1: 5.20945336562895, 2: 4.906890595608519, 3: 4.857980995127572}	False
(504, True)	{0: 0.08823840000000001, 1: 0.08894400000000001, 2: 0.08823840000000001, 3: 0.09137440000000001}	{0: 5.426264754702098, 1: 5.357552004618084, 2: 5.169925001442312, 3: 5.20945336562895}	True
(504, False)	{0: 0.08823840000000001, 1: 0.08894400000000001, 2: 0.08823840000000001, 3: 0.09137440000000001}	{0: 5.426264754702098, 1: 5.357552004618084, 2: 5.169925001442312, 3: 5.20945336562895}	False
(604, True)	{0: 0.08823840000000001, 1: 0.08894400000000001, 2: 0.08823840000000001, 3: 0.09137440000000001}	{0: 5.20945336562895, 1: 5.321928094887363, 2: 5.20945336562895, 3: 5.321928094887363}	True
(604, False)	{0: 0.08823840000000001, 1: 0.08894400000000001, 2: 0.08823840000000001, 3: 0.09137440000000001}	{0: 5.20945336562895, 1: 5.321928094887363, 2: 5.20945336562895, 3: 5.321928094887363}	False
(694, True)	{0: 0.08836800000000002, 1: 0.08881440000000002, 2: 0.08823840000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(694, False)	{0: 0.08836800000000002, 1: 0.08881440000000002, 2: 0.08823840000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(594, True)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.08823840000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(594, False)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.08823840000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(494, True)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.08823840000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(494, False)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.08823840000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(394, True)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.087546912, 3: 0.08708611200000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(394, False)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.087546912, 3: 0.08708611200000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(384, True)	{0: 0.08813472, 1: 0.08516512000000001, 2: 0.084473632, 3: 0.08742244416000002}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(384, False)	{0: 0.08813472, 1: 0.08516512000000001, 2: 0.084473632, 3: 0.08742244416000002}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(484, True)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.08823840000000001, 3: 0.087546912}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(484, False)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.08823840000000001, 3: 0.087546912}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(584, True)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.08823840000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(584, False)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.08823840000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(684, True)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(684, False)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(784, True)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(784, False)	{0: 0.08823840000000001, 1: 0.08823840000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1074, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1074, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(474, True)	{0: 0.08823840000000001, 1: 0.0861904, 2: 0.08823840000000001, 3: 0.0860513856}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(474, False)	{0: 0.08823840000000001, 1: 0.0861904, 2: 0.08823840000000001, 3: 0.0860513856}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(574, True)	{0: 0.08823840000000001, 1: 0.08894400000000001, 2: 0.08823840000000001, 3: 0.09056771200000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(574, False)	{0: 0.08823840000000001, 1: 0.08894400000000001, 2: 0.08823840000000001, 3: 0.09056771200000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(674, True)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(674, False)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(774, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(774, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(874, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(874, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(974, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(974, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(564, True)	{0: 0.08881440000000002, 1: 0.08894400000000001, 2: 1.2392071757128862, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(564, False)	{0: 0.08881440000000002, 1: 0.08894400000000001, 2: 1.2392071757128862, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(664, True)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(664, False)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(764, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(764, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09137440000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(864, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(864, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(964, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(964, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1064, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1064, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1164, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1164, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1154, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.26773904860470243, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1154, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.26773904860470243, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1054, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 2.5160538301093456, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1054, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 2.5160538301093456, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(954, True)	{0: 0.09208000000000001, 1: 0.8901167711818629, 2: 0.096, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(954, False)	{0: 0.09208000000000001, 1: 0.8901167711818629, 2: 0.096, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(854, True)	{0: 0.08894400000000001, 1: 0.09280000000000001, 2: 1.8981284902184752, 3: 0.3533865722051567}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(854, False)	{0: 0.08894400000000001, 1: 0.09280000000000001, 2: 1.8981284902184752, 3: 0.3533865722051567}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(754, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 1.8004206865485786, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(754, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 1.8004206865485786, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(654, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.5893564671577008}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(654, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.5893564671577008}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(554, True)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 1.4763604850888012, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(554, False)	{0: 0.08823840000000001, 1: 0.09208000000000001, 2: 1.4763604850888012, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(444, True)	{0: 0.08823840000000001, 1: 0.37426752889442166, 2: 0.08801237760000001, 3: 0.085431198336}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(444, False)	{0: 0.08823840000000001, 1: 0.37426752889442166, 2: 0.08801237760000001, 3: 0.085431198336}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1144, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 2.2063201741593783}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1144, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 2.2063201741593783}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1044, True)	{0: 1.008119587946238, 1: 0.6661378125970621, 2: 0.7119757664503564, 3: 1.3046382125105067}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1044, False)	{0: 1.008119587946238, 1: 0.6661378125970621, 2: 0.7119757664503564, 3: 1.3046382125105067}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(246, True)	{0: 0.03808163149354041, 1: 0.7624707899600416, 2: 0.03911406031567307, 3: 0.037646631534094116}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(246, False)	{0: 0.03808163149354041, 1: 0.7624707899600416, 2: 0.03911406031567307, 3: 0.037646631534094116}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(256, True)	{0: 0.051127023321928006, 1: 0.04961997183537806, 2: 0.04639229156409065, 3: 0.047873329807239656}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(256, False)	{0: 0.051127023321928006, 1: 0.04961997183537806, 2: 0.04639229156409065, 3: 0.047873329807239656}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(266, True)	{0: 0.08564459254485282, 1: 0.060005222801597397, 2: 0.05954038739899599, 3: 0.05958035098744403}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(266, False)	{0: 0.08564459254485282, 1: 0.060005222801597397, 2: 0.05954038739899599, 3: 0.05958035098744403}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(276, True)	{0: 0.06777048971436544, 1: 0.2083357311633317, 2: 0.0683543300913352, 3: 0.06879267329522502}	{0: 0, 1: 0, 2: 0, 3: 0}	True
